published_iso,published_ts,title,description,web_url,podcast_title,podcast_url,player_url,id
2025-09-17T11:30:00+00:00,1758108600,"Marlene, millionnaire en quête de justice","Marlene Engelhorn a grandi dans une famille multimillionnaire à Vienne, en Autriche. Elle apprend à dissimuler le patrimoine que possède sa famille. Quand elle apprend qu'elle va hériter de plusieurs dizaines de millions d'euros, elle décide de redistribuer cet héritage via une assemblée citoyenne.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/marlene-millionnaire-en-quete-de-justice-9633166,,,,3484b7c1-f2e4-43ab-9667-77666d793606_5
2025-09-18T11:30:00+00:00,1758195000,Les bonnes manières,"Léa et Océane se retrouvent dans le salon d’un hôtel parisien pour suivre un atelier de bienséance animé par Mademoiselle de Monbois. Pour Léa, ces codes deviennent un passeport vers l’immobilier haut de gamme qu’elle vise. Pour Océane, il s’agit de percer les implicites du monde professionnel.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/les-bonnes-manieres-1580289,,,,fde27ef1-85b6-4d01-9aaf-28511d5da919_5
2025-09-19T04:00:00+00:00,1758254400,Les bonnes manières, ,,,,,9ef7a511-6f01-47e9-86e0-a20644715067_5
2025-09-19T11:30:00+00:00,1758281400,"LES PIEDS SUR TERRE, émission du vendredi 19 septembre 2025", ,,,,,aad4e566-4249-4daf-ac3d-46f9023d6de4_5
2025-09-23T11:30:00+00:00,1758627000,Le camping du lac,"En Dordogne, Florence, Josette, Rhiannon et Barbara habitent à l'année dans un petit camping qu'elles aiment, mais qui ne veut plus d'elles. Elles se battent pour rester là, ou trouver une solution pérenne pour se loger pas loin, car leur vie est là.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/le-camping-du-lac-3199800,,,,c8fcf110-6d39-4655-b011-80352993d356_5
2025-09-24T11:30:00+00:00,1758713400,Le camping s'embourgeoise,"À Aix-en-Provence, un camping a été complètement métamorphosé. Luca, petit-fils du fondateur, et Hervé, qui y vivait à l'année depuis 22 ans, racontent la reprise en main de cet endroit par une holding qui promeut ""l'écotourisme"".",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/le-camping-s-embourgeoise-6683004,,,,999c649c-731b-4954-b0ac-746204f31b1e_5
2025-09-25T11:30:00+00:00,1758799800,Du Togo aux Alpes : un agriculteur sur les terres du RN,"Pierre-Koffi Alanda est un paysan togolais installé dans un hameau des Alpes-Maritimes. Sur ces terres où le RN bat tous les records, il cultive ses parcelles en agriculture biologique et chante pour rompre la solitude des champs.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/pierre-kofi-le-seul-noir-du-village-5277813,,,,bb9ff556-cddc-4c08-8a42-c185eabe1c39_5
2025-09-26T11:30:00+00:00,1758886200,"LES PIEDS SUR TERRE, émission du vendredi 26 septembre 2025", ,,,,,de97d054-eedc-4908-8f47-045fd575f2ff_5
2025-09-26T13:00:00+00:00,1758891600,Amandine L.,"À la suite d’une rupture douloureuse, Amandine écrit pour ne pas sombrer. À mesure qu’elle revisite son histoire toxique, elle se réinvente.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/amandine-l-2420630,,,,013c1866-3654-44bc-aadc-205dc1354543_5
2025-09-26T13:01:00+00:00,1758891660,Catherine B.,"Catherine a 20 ans en 1974. Faute de partir à Katmandou, elle se rend en Angleterre pour comprendre quelle vie elle veut mener et quel homme elle veut aimer. Entre yoga et fish and chips, Catherine s’égare pour mieux se retrouver.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/catherine-b-6141730,,,,f3c0f6e9-ad5a-443e-8ad1-0e18b7d25917_5
2025-09-26T13:02:00+00:00,1758891720,Matthieu F.,"Matthieu cherche le grand amour. En catholique convaincu, il est déchiré entre les commandements de l’Église et ses désirs charnels. Trouvera-t-il une femme à la hauteur de ses attentes ?",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/matthieu-f-4396500,,,,41964c72-4932-4c8a-810d-db1b250f058a_5
2025-09-26T13:03:00+00:00,1758891780,Baptiste T.,Baptiste veut être écrivain mais le réel résiste. Il relate dans son journal ses problèmes de fin de mois et les dilemmes de ceux qui pratiquent l’autofiction.,https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/baptiste-t-5723080,,,,d60520c2-19bb-4555-845b-246b0c8235e7_5
2025-09-26T13:04:00+00:00,1758891840,Ariane G.,"Ariane Grimm a écrit son premier journal intime à 7 ans, ensuite elle ne s’est plus arrêtée d’écrire jusqu’à sa mort, à l’âge de 18 ans. Sa mère Gisèle nous présente ce qu’on peut appeler « son œuvre » et la relation torturée qu’elles entretenaient toutes les deux.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/ariane-g-9417637,,,,c84d872d-b817-4fee-bb4a-f8d0a7a56975_5
2025-09-29T11:30:00+00:00,1759145400,"Lagrasse, une abbaye coupée en deux ","À Lagrasse, commune des montagnes occitanes, l'abbaye vit divisée depuis plus de deux siècles. Dans la partie publique, l'ancien maoïste Jean-Michel Mariou a cofondé le Banquet du livre. Dans l'aile privée, des chanoines sont accusés de proximité avec l'extrême droite ; parmi eux, le père Michel.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/lagrasse-une-abbaye-coupee-en-deux-2882441,,,,34d2402d-539c-4f4b-ae28-2b430e95de1b_5
2025-09-30T11:30:00+00:00,1759231800,18 septembre : même les start-up sont dans la rue,"À Paris et en banlieue, retour sur la manifestation du jeudi 18 septembre avec des employés du secteur de l’informatique, des jeux vidéo et du commerce en ligne.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/18-septembre-meme-les-start-up-sont-dans-la-rue-1363235,,,,d972847b-adfc-46ba-8663-a0dd63ac1d04_5
2025-10-01T11:30:00+00:00,1759318200,"LES PIEDS SUR TERRE, émission du mercredi 01 octobre 2025",.,,,,,1147f111-0ab6-4edf-899f-e7493be4a1be_5
2025-10-02T11:30:00+00:00,1759404600,Le tournant Mazan : le procès qui a changé leur vie,"Lors du procès des viols de Mazan, les accusés se retrouvent au bar de Youssef, qui écope du nom de ""Bar des violeurs"", ce qui lui devient intolérable. Ce même procès fait effraction dans la vie de Noëlla, réveillant et réparant le traumatisme de violences sexuelles qu’elle a subies.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/le-tournant-mazan-le-proces-qui-a-change-leur-vie-3570535,,,,28b60485-277c-4325-bc11-566a5e547b7b_5
2025-10-03T11:30:00+00:00,1759491000,"LES PIEDS SUR TERRE, émission du vendredi 03 octobre 2025", ,,,,,91ffb853-77bd-46e9-8e0b-47835ecd349a_5
2025-10-06T11:30:00+00:00,1759750200,Quand les psys abusent,"Laure consulte un psychiatre pour se départir d’une relation toxique. Sur fond de dévoiement de la notion de transfert et de “câlinothérapie”, il l'abuse. Les parents de Chloé consultent un psychanalyste pour régler leurs problèmes de couple, mais la thérapie ne se passe pas comme d’habitude.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/quand-les-psys-abusent-5822572,,,,a0744ffd-372d-4994-8dc5-d2f91c818a2d_5
2025-10-07T11:30:00+00:00,1759836600,"LES PIEDS SUR TERRE, émission du mardi 07 octobre 2025",.,,,,,ff4c0b82-019c-4099-a2cc-06e661964125_5
2025-10-08T11:30:00+00:00,1759923000,Détenus à l'isolement,"Flot a passé dix-sept mois en prison à l'isolement total. Pendant cette période, excepté un parloir par semaine, il n'a pu ni voir ni parler à personne. Christine, elle, a passé quatre ans en prison, dont plus de la moitié en quartier d'isolement ou disciplinaire.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/isolement-9194296,,,,14a67643-7a2e-4ef9-981c-f4bb54ddf9e5_5
2025-10-09T11:30:00+00:00,1760009400,"Rachel, la femme qu'on voulait éliminer","Rachel nage en plein bonheur : bébé, mariage à venir… Jusqu’à cette nuit où un homme s’introduit chez elle et lui tire dessus.. Elle croyait encore à un cambriolage lorsque 8 mois plus tard, son fiancé est arrêté. Elle découvre alors que ce dernier n’est pas étranger à cette nuit tragique. ",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/rachel-la-femme-qu-on-voulait-eliminer-2274472,,,,06816ad5-f38e-45dc-ab8b-608c0709ad10_5
